age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
39.0, Private,129767.0, Assoc-voc,11.0, Never-married, Prof-specialty, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
55.0, Private,228522.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,4951.0,0.0,40.0, United-States, >50K
20.0, Private,195642.0, 11th,7.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,23.0, United-States, <=50K
25.0, Private,32406.0, 7th-8th,5.0, Never-married, Other-service, Own-child, Black, Female,0.0,0.0,19.0, United-States, <=50K
44.0, Private,252861.0, 11th,7.0, Separated, Transport-moving, Not-in-family, White, Male,0.0,0.0,36.0, United-States, <=50K
26.0, Private,169284.0, HS-grad,9.0, Separated, Priv-house-serv, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
58.0, Private,194101.0, Preschool,2.0, Separated, Craft-repair, Unmarried, Black, Female,0.0,0.0,40.0, Puerto-Rico, <=50K
61.0, Local-gov,284901.0, Bachelors,13.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
56.0, Self-emp-inc,169136.0, Some-college,10.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
20.0, Private,86618.0, Assoc-acdm,12.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,33.0, United-States, <=50K
61.0, Private,394042.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,46.0, United-States, >50K
58.0, Local-gov,150292.0, HS-grad,9.0, Separated, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0.0,1879.0,84.0, ?, <=50K
21.0, Private,190820.0, Some-college,10.0, Never-married, Exec-managerial, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
27.0, Self-emp-inc,347152.0, Masters,12.0, Married-civ-spouse, Exec-managerial, Wife, White, Male,0.0,0.0,51.0, United-States, >50K
53.0, Self-emp-not-inc,180462.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,36.0, United-States, <=50K
47.0, Private,354838.0, Some-college,10.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
39.0, Private,228542.0, 11th,14.0, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, China, <=50K
52.0, Private,169720.0, Some-college,10.0, Never-married, Other-service, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
56.0, Local-gov,151103.0, Some-college,10.0, Divorced, Other-service, Unmarried, White, Female,0.0,0.0,7.0, Greece, <=50K
66.0, Private,255709.0, 1st-4th,2.0, Never-married, Craft-repair, Other-relative, White, Male,0.0,0.0,40.0, Mexico, <=50K
38.0, Federal-gov,24951.0, Assoc-voc,11.0, Married-civ-spouse, Armed-Forces, Not-in-family, White, Male,0.0,0.0,37.0, United-States, <=50K
28.0, Private,283659.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, ?, <=50K
36.0, Private,205212.0, Bachelors,15.0, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0.0,0.0,50.0, South, >50K
80.0, Private,196422.0, Masters,14.0, Divorced, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,47.0, Iran, <=50K
57.0, Private,155055.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
32.0, State-gov,182788.0, HS-grad,9.0, Never-married, Transport-moving, Not-in-family, Black, Female,0.0,0.0,40.0, United-States, <=50K
21.0, Private,183165.0, Assoc-acdm,7.0, Never-married, Prof-specialty, Unmarried, White, Male,0.0,0.0,47.0, United-States, <=50K
33.0, Private,333660.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,8470.0,0.0,40.0, Iran, >50K
48.0, Local-gov,166128.0, 10th,7.0, Divorced, Craft-repair, Not-in-family, Black, Male,0.0,0.0,37.0, United-States, <=50K
35.0, Private,384654.0, 9th,7.0, Divorced, Sales, Unmarried, Black, Female,0.0,0.0,40.0, United-States, <=50K
27.0, Private,251773.0, 5th-6th,4.0, Never-married, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,40.0, Ireland, <=50K
27.0, ?,227758.0, HS-grad,9.0, Married-civ-spouse, ?, Wife, Asian-Pac-Islander, Female,0.0,0.0,40.0, Mexico, <=50K
37.0, Self-emp-not-inc,185105.0, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,88.0, United-States, <=50K
40.0, Local-gov,163144.0, Assoc-acdm,12.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
30.0, Federal-gov,185228.0, HS-grad,9.0, Widowed, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
65.0, Private,320287.0, 9th,7.0, Married-spouse-absent, Other-service, Not-in-family, Black, Female,0.0,0.0,36.0, Dominican-Republic, <=50K
47.0, Private,228958.0, HS-grad,9.0, Divorced, Other-service, Unmarried, Black, Female,0.0,0.0,40.0, Jamaica, <=50K
65.0, Federal-gov,163333.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, El-Salvador, <=50K
59.0, Private,212038.0, Some-college,10.0, Divorced, Transport-moving, Not-in-family, White, Female,0.0,0.0,40.0, ?, <=50K
75.0, Private,195709.0, Some-college,10.0, Widowed, Exec-managerial, Not-in-family, White, Female,0.0,0.0,5.0, United-States, <=50K
47.0, Private,185618.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,89.0, United-States, <=50K
42.0, ?,258629.0, HS-grad,9.0, Married-civ-spouse, ?, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, Poland, <=50K
39.0, Private,183214.0, HS-grad,9.0, Widowed, Other-service, Not-in-family, Asian-Pac-Islander, Female,0.0,0.0,21.0, United-States, <=50K
40.0, Private,246806.0, Masters,14.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,50.0, United-States, <=50K
62.0, Self-emp-inc,215016.0, Bachelors,13.0, Divorced, Priv-house-serv, Not-in-family, White, Female,0.0,0.0,37.0, United-States, <=50K
34.0, Private,237370.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,0.0,0.0,33.0, United-States, <=50K
48.0, Private,59530.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,60.0, United-States, <=50K
67.0, Private,195392.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Wife, White, Female,6673.0,0.0,51.0, United-States, >50K
32.0, Federal-gov,367467.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0.0,0.0,40.0, United-States, <=50K
57.0, Private,55586.0, Some-college,10.0, Widowed, Machine-op-inspct, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
66.0, Local-gov,194774.0, Some-college,10.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
28.0, ?,206152.0, Bachelors,4.0, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0.0,0.0,40.0, Hong, <=50K
22.0, Local-gov,407369.0, Doctorate,14.0, Never-married, Farming-fishing, Other-relative, Black, Male,0.0,0.0,82.0, Taiwan, <=50K
34.0, Private,104778.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
33.0, Private,294012.0, Assoc-acdm,12.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,40.0, Mexico, <=50K
38.0, Local-gov,106158.0, HS-grad,9.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,61.0, South, <=50K
39.0, Private,162939.0, Bachelors,13.0, Never-married, Farming-fishing, Unmarried, White, Male,0.0,0.0,40.0, Jamaica, <=50K
60.0, Private,143651.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, Canada, <=50K
58.0, State-gov,173419.0, Bachelors,13.0, Widowed, Adm-clerical, Husband, Asian-Pac-Islander, Male,0.0,0.0,36.0, Greece, <=50K
54.0, Local-gov,228205.0, 10th,7.0, Separated, Machine-op-inspct, Not-in-family, Black, Female,0.0,0.0,40.0, United-States, <=50K
39.0, Private,271881.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,48.0, United-States, >50K
27.0, Private,298880.0, Bachelors,13.0, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0.0,0.0,34.0, Vietnam, <=50K
26.0, Self-emp-not-inc,259564.0, 7th-8th,5.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,36.0, United-States, <=50K
47.0, Local-gov,212882.0, Assoc-voc,11.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K
60.0, Self-emp-not-inc,475714.0, Bachelors,13.0, Married-spouse-absent, Exec-managerial, Unmarried, White, Male,0.0,0.0,50.0, Mexico, <=50K
44.0, Self-emp-inc,39241.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,60.0, United-States, >50K
22.0, Private,197290.0, 11th,7.0, Married-spouse-absent, Other-service, Unmarried, Black, Female,0.0,0.0,35.0, Puerto-Rico, <=50K
46.0, Private,386738.0, Assoc-acdm,12.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
39.0, Private,155089.0, Assoc-voc,11.0, Divorced, Priv-house-serv, Unmarried, White, Female,0.0,0.0,40.0, Ecuador, <=50K
24.0, Private,176494.0, 7th-8th,3.0, Never-married, Machine-op-inspct, Not-in-family, Other, Female,0.0,0.0,50.0, United-States, <=50K
49.0, Private,391657.0, Assoc-acdm,12.0, Divorced, Craft-repair, Unmarried, White, Female,0.0,0.0,40.0, Laos, <=50K
45.0, Private,172654.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, Black, Male,0.0,0.0,92.0, United-States, <=50K
27.0, Private,169999.0, HS-grad,9.0, Widowed, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0.0,0.0,32.0, ?, <=50K
43.0, ?,244064.0, Masters,14.0, Married-civ-spouse, ?, Wife, White, Female,0.0,0.0,6.0, Puerto-Rico, >50K
40.0, Private,383675.0, Assoc-acdm,12.0, Married-civ-spouse, Prof-specialty, Husband, White, Female,0.0,0.0,50.0, ?, >50K
37.0, State-gov,117695.0, Some-college,10.0, Divorced, Other-service, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
23.0, Private,163017.0, HS-grad,9.0, Never-married, Farming-fishing, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
43.0, Private,353950.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,51.0, United-States, >50K
19.0, Private,308504.0, Some-college,10.0, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0.0,0.0,50.0, United-States, <=50K
63.0, Private,82063.0, Some-college,10.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
43.0, State-gov,175562.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,11311.0,0.0,40.0, United-States, >50K
45.0, Private,166587.0, HS-grad,9.0, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0.0,0.0,32.0, Hong, >50K
30.0, Private,177192.0, HS-grad,9.0, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0.0,0.0,40.0, United-States, <=50K
32.0, Local-gov,259019.0, Bachelors,13.0, Never-married, Protective-serv, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
27.0, Private,49713.0, Some-college,10.0, Divorced, Transport-moving, Unmarried, Amer-Indian-Eskimo, Female,4869.0,0.0,50.0, United-States, <=50K
65.0, Self-emp-inc,24412.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0.0,0.0,38.0, Greece, <=50K
34.0, Private,410138.0, Masters,14.0, Never-married, ?, Not-in-family, Asian-Pac-Islander, Male,0.0,1985.0,40.0, Iran, <=50K
51.0, Self-emp-inc,105523.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,1930.0,79.0, United-States, >50K
48.0, Private,67238.0, Masters,14.0, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, China, >50K
61.0, ?,146936.0, HS-grad,9.0, Married-civ-spouse, ?, Wife, White, Female,0.0,0.0,22.0, Canada, >50K
29.0, Private,93463.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, Mexico, <=50K
48.0, Private,218311.0, 12th,7.0, Separated, Craft-repair, Other-relative, Black, Male,0.0,0.0,37.0, United-States, <=50K
64.0, Private,284190.0, 1st-4th,2.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, El-Salvador, <=50K
39.0, Private,129086.0, Some-college,10.0, Divorced, Transport-moving, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
52.0, Private,182758.0, HS-grad,9.0, Divorced, Priv-house-serv, Other-relative, White, Female,0.0,0.0,35.0, United-States, <=50K
17.0, Private,234293.0, 12th,8.0, Never-married, Sales, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K
50.0, Private,156437.0, HS-grad,9.0, Never-married, Craft-repair, Not-in-family, Black, Male,0.0,0.0,49.0, United-States, <=50K
26.0, Private,243489.0, Bachelors,13.0, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0.0,0.0,40.0, Japan, <=50K
48.0, Self-emp-not-inc,160426.0, Assoc-voc,11.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
35.0, State-gov,276341.0, 10th,7.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,51.0, United-States, <=50K
19.0, Private,504768.0, 10th,7.0, Never-married, Handlers-cleaners, Own-child, Black, Male,0.0,0.0,40.0, United-States, <=50K
67.0, Local-gov,224285.0, 10th,14.0, Widowed, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
40.0, Private,198934.0, Bachelors,13.0, Never-married, Other-service, Other-relative, Black, Female,0.0,0.0,40.0, Guatemala, <=50K
50.0, Self-emp-inc,181599.0, HS-grad,9.0, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,24.0, United-States, <=50K
42.0, Federal-gov,278852.0, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
31.0, ?,237167.0, Bachelors,13.0, Married-civ-spouse, ?, Husband, Asian-Pac-Islander, Male,0.0,0.0,14.0, Mexico, <=50K
43.0, Private,184136.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, Other, Male,0.0,0.0,40.0, ?, <=50K
41.0, Self-emp-not-inc,36506.0, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,0.0,0.0,92.0, United-States, <=50K
56.0, Local-gov,122860.0, Some-college,10.0, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male,0.0,0.0,40.0, United-States, <=50K
36.0, Private,172334.0, HS-grad,9.0, Divorced, Craft-repair, Not-in-family, Black, Female,0.0,0.0,49.0, United-States, <=50K
40.0, Private,78133.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
58.0, Self-emp-not-inc,230269.0, Assoc-acdm,12.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,54.0, United-States, <=50K
35.0, Private,163348.0, Assoc-voc,9.0, Divorced, Other-service, Unmarried, White, Female,0.0,0.0,47.0, United-States, <=50K
40.0, Private,205597.0, Some-college,10.0, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0.0,1863.0,40.0, Vietnam, >50K
43.0, Private,46600.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,9440.0,0.0,40.0, United-States, >50K
39.0, Private,195739.0, Some-college,10.0, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, Taiwan, <=50K
39.0, Private,108485.0, Bachelors,13.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
36.0, Private,103975.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, Black, Male,0.0,0.0,40.0, United-States, >50K
44.0, Private,206230.0, Some-college,10.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, Iran, >50K
48.0, Private,143705.0, 7th-8th,4.0, Married-spouse-absent, Other-service, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
25.0, Private,24888.0, 10th,7.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,24.0, United-States, <=50K
37.0, Private,183497.0, HS-grad,9.0, Divorced, Craft-repair, Not-in-family, White, Female,0.0,0.0,43.0, United-States, <=50K
34.0, Local-gov,201034.0, Masters,14.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,72.0, Italy, <=50K
42.0, Private,227547.0, Assoc-acdm,12.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, Canada, <=50K
61.0, Private,189098.0, 7th-8th,7.0, Married-spouse-absent, Other-service, Unmarried, White, Female,0.0,0.0,40.0, United-States, <=50K
50.0, Self-emp-not-inc,384550.0, Some-college,10.0, Married-civ-spouse, Sales, Husband, White, Female,0.0,0.0,10.0, United-States, <=50K
67.0, Federal-gov,131880.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,9763.0,0.0,40.0, United-States, <=50K
33.0, Local-gov,109189.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Female,0.0,0.0,40.0, United-States, >50K
45.0, Private,137128.0, Assoc-voc,11.0, Divorced, Other-service, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K
19.0, Private,114242.0, 11th,7.0, Divorced, Sales, Not-in-family, White, Male,0.0,0.0,20.0, United-States, <=50K
81.0, Private,112058.0, Some-college,10.0, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0.0,0.0,40.0, United-States, <=50K
21.0, Private,260669.0, 9th,7.0, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, China, <=50K
29.0, Self-emp-inc,174070.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
49.0, Private,150740.0, HS-grad,9.0, Married-spouse-absent, Craft-repair, Wife, Black, Male,0.0,0.0,36.0, ?, <=50K
33.0, Local-gov,191261.0, Masters,12.0, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0.0,0.0,50.0, Cuba, <=50K
62.0, ?,66104.0, HS-grad,9.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,14.0, United-States, <=50K
25.0, Local-gov,351094.0, Some-college,10.0, Never-married, Protective-serv, Not-in-family, Black, Female,0.0,0.0,37.0, ?, <=50K
21.0, Private,31481.0, HS-grad,9.0, Never-married, Other-service, Not-in-family, White, Female,0.0,0.0,50.0, United-States, <=50K
28.0, Private,201979.0, Some-college,10.0, Never-married, Adm-clerical, Other-relative, White, Female,0.0,0.0,40.0, United-States, <=50K
55.0, Private,146328.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,6905.0,0.0,40.0, United-States, >50K
34.0, Private,70546.0, Some-college,10.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K
65.0, Private,387441.0, Prof-school,15.0, Separated, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
32.0, Private,179707.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K
57.0, Private,199297.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,7182.0,0.0,40.0, United-States, <=50K
39.0, Private,93320.0, 7th-8th,4.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, >50K
20.0, State-gov,336140.0, 10th,6.0, Never-married, Transport-moving, Own-child, White, Female,0.0,0.0,32.0, United-States, <=50K
25.0, Private,104709.0, HS-grad,9.0, Never-married, Other-service, Other-relative, White, Male,0.0,0.0,40.0, United-States, <=50K
64.0, Federal-gov,439618.0, 11th,14.0, Never-married, ?, Not-in-family, Amer-Indian-Eskimo, Female,0.0,0.0,34.0, United-States, <=50K
31.0, Private,359704.0, Some-college,10.0, Never-married, Other-service, Not-in-family, Black, Male,0.0,0.0,40.0, United-States, <=50K
35.0, Local-gov,203579.0, Bachelors,13.0, Never-married, Prof-specialty, Wife, White, Female,0.0,0.0,40.0, United-States, >50K
20.0, State-gov,198702.0, Some-college,10.0, Never-married, Sales, Own-child, Black, Female,0.0,0.0,36.0, United-States, <=50K
